capturador,forma,racimo,video,ruta_relativa
javo,vertical,76,VID_20230322_104127.mp4,javo/vertical/76/VID_20230322_104127/VID_20230322_104127.mp4
pablo,vertical,65,VID_20230322_104130.mp4,pablo/vertical/65/VID_20230322_104130/VID_20230322_104130.mp4
pablo,vertical,65,VID_20230322_104142.mp4,pablo/vertical/65/VID_20230322_104142/VID_20230322_104142.mp4
javo,freestyle,76,VID_20230322_104142.mp4,javo/freestyle/76/VID_20230322_104142/VID_20230322_104142.mp4
javo,freestyle,76,VID_20230322_104151.mp4,javo/freestyle/76/VID_20230322_104151/VID_20230322_104151.mp4
pablo,vertical,65,VID_20230322_104201.mp4,pablo/vertical/65/VID_20230322_104201/VID_20230322_104201.mp4
javo,freestyle,76,VID_20230322_104203.mp4,javo/freestyle/76/VID_20230322_104203/VID_20230322_104203.mp4
javo,freestyle,76,VID_20230322_104212.mp4,javo/freestyle/76/VID_20230322_104212/VID_20230322_104212.mp4
javo,freestyle,76,VID_20230322_104234.mp4,javo/freestyle/76/VID_20230322_104234/VID_20230322_104234.mp4
pablo,freestyle,65,VID_20230322_104242.mp4,pablo/freestyle/65/VID_20230322_104242/VID_20230322_104242.mp4
pablo,freestyle,65,VID_20230322_104252.mp4,pablo/freestyle/65/VID_20230322_104252/VID_20230322_104252.mp4
pablo,freestyle,65,VID_20230322_104301.mp4,pablo/freestyle/65/VID_20230322_104301/VID_20230322_104301.mp4
pablo,freestyle,65,VID_20230322_104316.mp4,pablo/freestyle/65/VID_20230322_104316/VID_20230322_104316.mp4
pablo,freestyle,65,VID_20230322_104331.mp4,pablo/freestyle/65/VID_20230322_104331/VID_20230322_104331.mp4
pablo,180,76,VID_20230322_104412.mp4,pablo/180/76/VID_20230322_104412/VID_20230322_104412.mp4
pablo,180,76,VID_20230322_104427.mp4,pablo/180/76/VID_20230322_104427/VID_20230322_104427.mp4
pablo,180,76,VID_20230322_104440.mp4,pablo/180/76/VID_20230322_104440/VID_20230322_104440.mp4
pablo,180,76,VID_20230322_104451.mp4,pablo/180/76/VID_20230322_104451/VID_20230322_104451.mp4
pablo,180,76,VID_20230322_104504.mp4,pablo/180/76/VID_20230322_104504/VID_20230322_104504.mp4
pablo,vertical,76,VID_20230322_104649.mp4,pablo/vertical/76/VID_20230322_104649/VID_20230322_104649.mp4
pablo,vertical,76,VID_20230322_104701.mp4,pablo/vertical/76/VID_20230322_104701/VID_20230322_104701.mp4
javo,180,65,VID_20230322_104702.mp4,javo/180/65/VID_20230322_104702/VID_20230322_104702.mp4
javo,180,65,VID_20230322_104711.mp4,javo/180/65/VID_20230322_104711/VID_20230322_104711.mp4
pablo,vertical,76,VID_20230322_104714.mp4,pablo/vertical/76/VID_20230322_104714/VID_20230322_104714.mp4
javo,180,65,VID_20230322_104721.mp4,javo/180/65/VID_20230322_104721/VID_20230322_104721.mp4
javo,180,65,VID_20230322_104730.mp4,javo/180/65/VID_20230322_104730/VID_20230322_104730.mp4
pablo,vertical,76,VID_20230322_104731.mp4,pablo/vertical/76/VID_20230322_104731/VID_20230322_104731.mp4
javo,180,65,VID_20230322_104745.mp4,javo/180/65/VID_20230322_104745/VID_20230322_104745.mp4
pablo,vertical,76,VID_20230322_104746.mp4,pablo/vertical/76/VID_20230322_104746/VID_20230322_104746.mp4
javo,vertical,65,VID_20230322_104806.mp4,javo/vertical/65/VID_20230322_104806/VID_20230322_104806.mp4
javo,vertical,65,VID_20230322_104816.mp4,javo/vertical/65/VID_20230322_104816/VID_20230322_104816.mp4
javo,vertical,65,VID_20230322_104826.mp4,javo/vertical/65/VID_20230322_104826/VID_20230322_104826.mp4
javo,vertical,65,VID_20230322_104834.mp4,javo/vertical/65/VID_20230322_104834/VID_20230322_104834.mp4
pablo,freestyle,76,VID_20230322_104839.mp4,pablo/freestyle/76/VID_20230322_104839/VID_20230322_104839.mp4
javo,vertical,65,VID_20230322_104847.mp4,javo/vertical/65/VID_20230322_104847/VID_20230322_104847.mp4
pablo,freestyle,76,VID_20230322_104848.mp4,pablo/freestyle/76/VID_20230322_104848/VID_20230322_104848.mp4
pablo,freestyle,76,VID_20230322_104859.mp4,pablo/freestyle/76/VID_20230322_104859/VID_20230322_104859.mp4
javo,freestyle,65,VID_20230322_104906.mp4,javo/freestyle/65/VID_20230322_104906/VID_20230322_104906.mp4
pablo,freestyle,76,VID_20230322_104910.mp4,pablo/freestyle/76/VID_20230322_104910/VID_20230322_104910.mp4
javo,freestyle,65,VID_20230322_104915.mp4,javo/freestyle/65/VID_20230322_104915/VID_20230322_104915.mp4
pablo,freestyle,76,VID_20230322_104924.mp4,pablo/freestyle/76/VID_20230322_104924/VID_20230322_104924.mp4
javo,freestyle,65,VID_20230322_104926.mp4,javo/freestyle/65/VID_20230322_104926/VID_20230322_104926.mp4
javo,freestyle,65,VID_20230322_104936.mp4,javo/freestyle/65/VID_20230322_104936/VID_20230322_104936.mp4
javo,freestyle,65,VID_20230322_104953.mp4,javo/freestyle/65/VID_20230322_104953/VID_20230322_104953.mp4
pablo,180,64,VID_20230322_105115.mp4,pablo/180/64/VID_20230322_105115/VID_20230322_105115.mp4
javo,180,63,VID_20230322_105116.mp4,javo/180/63/VID_20230322_105116/VID_20230322_105116.mp4
javo,180,63,VID_20230322_105126.mp4,javo/180/63/VID_20230322_105126/VID_20230322_105126.mp4
pablo,180,64,VID_20230322_105127.mp4,pablo/180/64/VID_20230322_105127/VID_20230322_105127.mp4
javo,180,63,VID_20230322_105136.mp4,javo/180/63/VID_20230322_105136/VID_20230322_105136.mp4
pablo,180,64,VID_20230322_105138.mp4,pablo/180/64/VID_20230322_105138/VID_20230322_105138.mp4
javo,180,63,VID_20230322_105145.mp4,javo/180/63/VID_20230322_105145/VID_20230322_105145.mp4
pablo,180,64,VID_20230322_105149.mp4,pablo/180/64/VID_20230322_105149/VID_20230322_105149.mp4
javo,180,63,VID_20230322_105200.mp4,javo/180/63/VID_20230322_105200/VID_20230322_105200.mp4
pablo,180,64,VID_20230322_105201.mp4,pablo/180/64/VID_20230322_105201/VID_20230322_105201.mp4
javo,vertical,63,VID_20230322_105216.mp4,javo/vertical/63/VID_20230322_105216/VID_20230322_105216.mp4
javo,vertical,63,VID_20230322_105225.mp4,javo/vertical/63/VID_20230322_105225/VID_20230322_105225.mp4
javo,vertical,63,VID_20230322_105233.mp4,javo/vertical/63/VID_20230322_105233/VID_20230322_105233.mp4
javo,vertical,63,VID_20230322_105243.mp4,javo/vertical/63/VID_20230322_105243/VID_20230322_105243.mp4
pablo,vertical,64,VID_20230322_105246.mp4,pablo/vertical/64/VID_20230322_105246/VID_20230322_105246.mp4
pablo,vertical,64,VID_20230322_105257.mp4,pablo/vertical/64/VID_20230322_105257/VID_20230322_105257.mp4
javo,vertical,63,VID_20230322_105258.mp4,javo/vertical/63/VID_20230322_105258/VID_20230322_105258.mp4
pablo,vertical,64,VID_20230322_105309.mp4,pablo/vertical/64/VID_20230322_105309/VID_20230322_105309.mp4
pablo,vertical,64,VID_20230322_105321.mp4,pablo/vertical/64/VID_20230322_105321/VID_20230322_105321.mp4
javo,freestyle,63,VID_20230322_105333.mp4,javo/freestyle/63/VID_20230322_105333/VID_20230322_105333.mp4
pablo,vertical,64,VID_20230322_105337.mp4,pablo/vertical/64/VID_20230322_105337/VID_20230322_105337.mp4
javo,freestyle,63,VID_20230322_105342.mp4,javo/freestyle/63/VID_20230322_105342/VID_20230322_105342.mp4
javo,freestyle,63,VID_20230322_105350.mp4,javo/freestyle/63/VID_20230322_105350/VID_20230322_105350.mp4
javo,freestyle,63,VID_20230322_105359.mp4,javo/freestyle/63/VID_20230322_105359/VID_20230322_105359.mp4
pablo,freestyle,64,VID_20230322_105407.mp4,pablo/freestyle/64/VID_20230322_105407/VID_20230322_105407.mp4
javo,freestyle,63,VID_20230322_105413.mp4,javo/freestyle/63/VID_20230322_105413/VID_20230322_105413.mp4
pablo,freestyle,64,VID_20230322_105415.mp4,pablo/freestyle/64/VID_20230322_105415/VID_20230322_105415.mp4
pablo,freestyle,64,VID_20230322_105444.mp4,pablo/freestyle/64/VID_20230322_105444/VID_20230322_105444.mp4
pablo,freestyle,64,VID_20230322_105452.mp4,pablo/freestyle/64/VID_20230322_105452/VID_20230322_105452.mp4
pablo,freestyle,64,VID_20230322_105505.mp4,pablo/freestyle/64/VID_20230322_105505/VID_20230322_105505.mp4
javo,180,64,VID_20230322_105540.mp4,javo/180/64/VID_20230322_105540/VID_20230322_105540.mp4
javo,180,64,VID_20230322_105551.mp4,javo/180/64/VID_20230322_105551/VID_20230322_105551.mp4
javo,180,64,VID_20230322_105602.mp4,javo/180/64/VID_20230322_105602/VID_20230322_105602.mp4
pablo,180,63,VID_20230322_105611.mp4,pablo/180/63/VID_20230322_105611/VID_20230322_105611.mp4
javo,180,64,VID_20230322_105614.mp4,javo/180/64/VID_20230322_105614/VID_20230322_105614.mp4
pablo,180,63,VID_20230322_105622.mp4,pablo/180/63/VID_20230322_105622/VID_20230322_105622.mp4
pablo,180,63,VID_20230322_105633.mp4,pablo/180/63/VID_20230322_105633/VID_20230322_105633.mp4
javo,180,64,VID_20230322_105633.mp4,javo/180/64/VID_20230322_105633/VID_20230322_105633.mp4
pablo,180,63,VID_20230322_105645.mp4,pablo/180/63/VID_20230322_105645/VID_20230322_105645.mp4
javo,vertical,64,VID_20230322_105652.mp4,javo/vertical/64/VID_20230322_105652/VID_20230322_105652.mp4
pablo,180,63,VID_20230322_105656.mp4,pablo/180/63/VID_20230322_105656/VID_20230322_105656.mp4
javo,vertical,64,VID_20230322_105702.mp4,javo/vertical/64/VID_20230322_105702/VID_20230322_105702.mp4
javo,vertical,64,VID_20230322_105710.mp4,javo/vertical/64/VID_20230322_105710/VID_20230322_105710.mp4
javo,vertical,64,VID_20230322_105719.mp4,javo/vertical/64/VID_20230322_105719/VID_20230322_105719.mp4
javo,vertical,64,VID_20230322_105734.mp4,javo/vertical/64/VID_20230322_105734/VID_20230322_105734.mp4
javo,freestyle,64,VID_20230322_105754.mp4,javo/freestyle/64/VID_20230322_105754/VID_20230322_105754.mp4
pablo,vertical,63,VID_20230322_105815.mp4,pablo/vertical/63/VID_20230322_105815/VID_20230322_105815.mp4
javo,freestyle,64,VID_20230322_105815.mp4,javo/freestyle/64/VID_20230322_105815/VID_20230322_105815.mp4
javo,freestyle,64,VID_20230322_105822.mp4,javo/freestyle/64/VID_20230322_105822/VID_20230322_105822.mp4
pablo,vertical,63,VID_20230322_105824.mp4,pablo/vertical/63/VID_20230322_105824/VID_20230322_105824.mp4
javo,freestyle,64,VID_20230322_105830.mp4,javo/freestyle/64/VID_20230322_105830/VID_20230322_105830.mp4
pablo,vertical,63,VID_20230322_105833.mp4,pablo/vertical/63/VID_20230322_105833/VID_20230322_105833.mp4
javo,freestyle,64,VID_20230322_105839.mp4,javo/freestyle/64/VID_20230322_105839/VID_20230322_105839.mp4
pablo,vertical,63,VID_20230322_105844.mp4,pablo/vertical/63/VID_20230322_105844/VID_20230322_105844.mp4
pablo,vertical,63,VID_20230322_105854.mp4,pablo/vertical/63/VID_20230322_105854/VID_20230322_105854.mp4
pablo,freestyle,63,VID_20230322_105932.mp4,pablo/freestyle/63/VID_20230322_105932/VID_20230322_105932.mp4
pablo,freestyle,63,VID_20230322_105941.mp4,pablo/freestyle/63/VID_20230322_105941/VID_20230322_105941.mp4
pablo,freestyle,63,VID_20230322_110112.mp4,pablo/freestyle/63/VID_20230322_110112/VID_20230322_110112.mp4
pablo,freestyle,63,VID_20230322_110126.mp4,pablo/freestyle/63/VID_20230322_110126/VID_20230322_110126.mp4
javo,180,61,VID_20230322_110130.mp4,javo/180/61/VID_20230322_110130/VID_20230322_110130.mp4
javo,180,61,VID_20230322_110140.mp4,javo/180/61/VID_20230322_110140/VID_20230322_110140.mp4
pablo,freestyle,63,VID_20230322_110148.mp4,pablo/freestyle/63/VID_20230322_110148/VID_20230322_110148.mp4
javo,180,61,VID_20230322_110150.mp4,javo/180/61/VID_20230322_110150/VID_20230322_110150.mp4
javo,180,61,VID_20230322_110201.mp4,javo/180/61/VID_20230322_110201/VID_20230322_110201.mp4
javo,180,61,VID_20230322_110212.mp4,javo/180/61/VID_20230322_110212/VID_20230322_110212.mp4
javo,vertical,61,VID_20230322_110236.mp4,javo/vertical/61/VID_20230322_110236/VID_20230322_110236.mp4
javo,vertical,61,VID_20230322_110245.mp4,javo/vertical/61/VID_20230322_110245/VID_20230322_110245.mp4
javo,vertical,61,VID_20230322_110254.mp4,javo/vertical/61/VID_20230322_110254/VID_20230322_110254.mp4
javo,vertical,61,VID_20230322_110303.mp4,javo/vertical/61/VID_20230322_110303/VID_20230322_110303.mp4
javo,vertical,61,VID_20230322_110312.mp4,javo/vertical/61/VID_20230322_110312/VID_20230322_110312.mp4
javo,freestyle,61,VID_20230322_110335.mp4,javo/freestyle/61/VID_20230322_110335/VID_20230322_110335.mp4
javo,freestyle,61,VID_20230322_110342.mp4,javo/freestyle/61/VID_20230322_110342/VID_20230322_110342.mp4
pablo,180,60,VID_20230322_110400.mp4,pablo/180/60/VID_20230322_110400/VID_20230322_110400.mp4
javo,freestyle,61,VID_20230322_110402.mp4,javo/freestyle/61/VID_20230322_110402/VID_20230322_110402.mp4
javo,freestyle,61,VID_20230322_110410.mp4,javo/freestyle/61/VID_20230322_110410/VID_20230322_110410.mp4
pablo,180,60,VID_20230322_110411.mp4,pablo/180/60/VID_20230322_110411/VID_20230322_110411.mp4
javo,freestyle,61,VID_20230322_110419.mp4,javo/freestyle/61/VID_20230322_110419/VID_20230322_110419.mp4
pablo,180,60,VID_20230322_110423.mp4,pablo/180/60/VID_20230322_110423/VID_20230322_110423.mp4
pablo,180,60,VID_20230322_110434.mp4,pablo/180/60/VID_20230322_110434/VID_20230322_110434.mp4
pablo,180,60,VID_20230322_110446.mp4,pablo/180/60/VID_20230322_110446/VID_20230322_110446.mp4
pablo,vertical,60,VID_20230322_110508.mp4,pablo/vertical/60/VID_20230322_110508/VID_20230322_110508.mp4
pablo,vertical,60,VID_20230322_110519.mp4,pablo/vertical/60/VID_20230322_110519/VID_20230322_110519.mp4
pablo,vertical,60,VID_20230322_110529.mp4,pablo/vertical/60/VID_20230322_110529/VID_20230322_110529.mp4
pablo,vertical,60,VID_20230322_110538.mp4,pablo/vertical/60/VID_20230322_110538/VID_20230322_110538.mp4
pablo,vertical,60,VID_20230322_110614.mp4,pablo/vertical/60/VID_20230322_110614/VID_20230322_110614.mp4
pablo,freestyle,60,VID_20230322_110643.mp4,pablo/freestyle/60/VID_20230322_110643/VID_20230322_110643.mp4
pablo,freestyle,60,VID_20230322_110652.mp4,pablo/freestyle/60/VID_20230322_110652/VID_20230322_110652.mp4
pablo,freestyle,60,VID_20230322_110703.mp4,pablo/freestyle/60/VID_20230322_110703/VID_20230322_110703.mp4
pablo,freestyle,60,VID_20230322_110722.mp4,pablo/freestyle/60/VID_20230322_110722/VID_20230322_110722.mp4
pablo,freestyle,60,VID_20230322_110740.mp4,pablo/freestyle/60/VID_20230322_110740/VID_20230322_110740.mp4
javo,180,60,VID_20230322_110833.mp4,javo/180/60/VID_20230322_110833/VID_20230322_110833.mp4
pablo,180,61,VID_20230322_110846.mp4,pablo/180/61/VID_20230322_110846/VID_20230322_110846.mp4
pablo,180,61,VID_20230322_110857.mp4,pablo/180/61/VID_20230322_110857/VID_20230322_110857.mp4
pablo,180,61,VID_20230322_110909.mp4,pablo/180/61/VID_20230322_110909/VID_20230322_110909.mp4
pablo,180,61,VID_20230322_110927.mp4,pablo/180/61/VID_20230322_110927/VID_20230322_110927.mp4
pablo,180,61,VID_20230322_110940.mp4,pablo/180/61/VID_20230322_110940/VID_20230322_110940.mp4
javo,180,60,VID_20230322_111001.mp4,javo/180/60/VID_20230322_111001/VID_20230322_111001.mp4
pablo,vertical,61,VID_20230322_111005.mp4,pablo/vertical/61/VID_20230322_111005/VID_20230322_111005.mp4
javo,180,60,VID_20230322_111012.mp4,javo/180/60/VID_20230322_111012/VID_20230322_111012.mp4
pablo,vertical,61,VID_20230322_111016.mp4,pablo/vertical/61/VID_20230322_111016/VID_20230322_111016.mp4
javo,180,60,VID_20230322_111022.mp4,javo/180/60/VID_20230322_111022/VID_20230322_111022.mp4
pablo,vertical,61,VID_20230322_111028.mp4,pablo/vertical/61/VID_20230322_111028/VID_20230322_111028.mp4
javo,180,60,VID_20230322_111032.mp4,javo/180/60/VID_20230322_111032/VID_20230322_111032.mp4
javo,180,60,VID_20230322_111042.mp4,javo/180/60/VID_20230322_111042/VID_20230322_111042.mp4
pablo,vertical,61,VID_20230322_111047.mp4,pablo/vertical/61/VID_20230322_111047/VID_20230322_111047.mp4
pablo,vertical,61,VID_20230322_111102.mp4,pablo/vertical/61/VID_20230322_111102/VID_20230322_111102.mp4
pablo,freestyle,61,VID_20230322_111126.mp4,pablo/freestyle/61/VID_20230322_111126/VID_20230322_111126.mp4
pablo,freestyle,61,VID_20230322_111134.mp4,pablo/freestyle/61/VID_20230322_111134/VID_20230322_111134.mp4
pablo,freestyle,61,VID_20230322_111143.mp4,pablo/freestyle/61/VID_20230322_111143/VID_20230322_111143.mp4
pablo,freestyle,61,VID_20230322_111151.mp4,pablo/freestyle/61/VID_20230322_111151/VID_20230322_111151.mp4
javo,vertical,60,VID_20230322_111153.mp4,javo/vertical/60/VID_20230322_111153/VID_20230322_111153.mp4
pablo,freestyle,61,VID_20230322_111159.mp4,pablo/freestyle/61/VID_20230322_111159/VID_20230322_111159.mp4
javo,vertical,60,VID_20230322_111202.mp4,javo/vertical/60/VID_20230322_111202/VID_20230322_111202.mp4
javo,vertical,60,VID_20230322_111218.mp4,javo/vertical/60/VID_20230322_111218/VID_20230322_111218.mp4
javo,vertical,60,VID_20230322_111245.mp4,javo/vertical/60/VID_20230322_111245/VID_20230322_111245.mp4
javo,vertical,60,VID_20230322_111254.mp4,javo/vertical/60/VID_20230322_111254/VID_20230322_111254.mp4
javo,freestyle,60,VID_20230322_111312.mp4,javo/freestyle/60/VID_20230322_111312/VID_20230322_111312.mp4
javo,freestyle,60,VID_20230322_111319.mp4,javo/freestyle/60/VID_20230322_111319/VID_20230322_111319.mp4
javo,freestyle,60,VID_20230322_111327.mp4,javo/freestyle/60/VID_20230322_111327/VID_20230322_111327.mp4
pablo,180,62,VID_20230322_111330.mp4,pablo/180/62/VID_20230322_111330/VID_20230322_111330.mp4
javo,freestyle,60,VID_20230322_111334.mp4,javo/freestyle/60/VID_20230322_111334/VID_20230322_111334.mp4
pablo,180,62,VID_20230322_111341.mp4,pablo/180/62/VID_20230322_111341/VID_20230322_111341.mp4
javo,freestyle,60,VID_20230322_111341.mp4,javo/freestyle/60/VID_20230322_111341/VID_20230322_111341.mp4
pablo,180,62,VID_20230322_111354.mp4,pablo/180/62/VID_20230322_111354/VID_20230322_111354.mp4
pablo,180,62,VID_20230322_111405.mp4,pablo/180/62/VID_20230322_111405/VID_20230322_111405.mp4
pablo,180,62,VID_20230322_111419.mp4,pablo/180/62/VID_20230322_111419/VID_20230322_111419.mp4
pablo,vertical,62,VID_20230322_111446.mp4,pablo/vertical/62/VID_20230322_111446/VID_20230322_111446.mp4
javo,180,59,VID_20230322_111455.mp4,javo/180/59/VID_20230322_111455/VID_20230322_111455.mp4
pablo,vertical,62,VID_20230322_111457.mp4,pablo/vertical/62/VID_20230322_111457/VID_20230322_111457.mp4
javo,180,59,VID_20230322_111524.mp4,javo/180/59/VID_20230322_111524/VID_20230322_111524.mp4
pablo,vertical,62,VID_20230322_111530.mp4,pablo/vertical/62/VID_20230322_111530/VID_20230322_111530.mp4
javo,180,59,VID_20230322_111540.mp4,javo/180/59/VID_20230322_111540/VID_20230322_111540.mp4
pablo,vertical,62,VID_20230322_111541.mp4,pablo/vertical/62/VID_20230322_111541/VID_20230322_111541.mp4
pablo,vertical,62,VID_20230322_111623.mp4,pablo/vertical/62/VID_20230322_111623/VID_20230322_111623.mp4
javo,180,59,VID_20230322_111623.mp4,javo/180/59/VID_20230322_111623/VID_20230322_111623.mp4
javo,180,59,VID_20230322_111647.mp4,javo/180/59/VID_20230322_111647/VID_20230322_111647.mp4
pablo,freestyle,62,VID_20230322_111649.mp4,pablo/freestyle/62/VID_20230322_111649/VID_20230322_111649.mp4
pablo,freestyle,62,VID_20230322_111658.mp4,pablo/freestyle/62/VID_20230322_111658/VID_20230322_111658.mp4
pablo,freestyle,62,VID_20230322_111706.mp4,pablo/freestyle/62/VID_20230322_111706/VID_20230322_111706.mp4
javo,vertical,59,VID_20230322_111707.mp4,javo/vertical/59/VID_20230322_111707/VID_20230322_111707.mp4
pablo,freestyle,62,VID_20230322_111716.mp4,pablo/freestyle/62/VID_20230322_111716/VID_20230322_111716.mp4
pablo,freestyle,62,VID_20230322_111729.mp4,pablo/freestyle/62/VID_20230322_111729/VID_20230322_111729.mp4
javo,vertical,59,VID_20230322_111737.mp4,javo/vertical/59/VID_20230322_111737/VID_20230322_111737.mp4
javo,vertical,59,VID_20230322_111745.mp4,javo/vertical/59/VID_20230322_111745/VID_20230322_111745.mp4
javo,vertical,59,VID_20230322_111753.mp4,javo/vertical/59/VID_20230322_111753/VID_20230322_111753.mp4
javo,vertical,59,VID_20230322_111804.mp4,javo/vertical/59/VID_20230322_111804/VID_20230322_111804.mp4
javo,freestyle,59,VID_20230322_111846.mp4,javo/freestyle/59/VID_20230322_111846/VID_20230322_111846.mp4
javo,freestyle,59,VID_20230322_111854.mp4,javo/freestyle/59/VID_20230322_111854/VID_20230322_111854.mp4
javo,freestyle,59,VID_20230322_111901.mp4,javo/freestyle/59/VID_20230322_111901/VID_20230322_111901.mp4
javo,freestyle,59,VID_20230322_111907.mp4,javo/freestyle/59/VID_20230322_111907/VID_20230322_111907.mp4
javo,freestyle,59,VID_20230322_111920.mp4,javo/freestyle/59/VID_20230322_111920/VID_20230322_111920.mp4
javo,180,62,VID_20230322_111959.mp4,javo/180/62/VID_20230322_111959/VID_20230322_111959.mp4
javo,180,62,VID_20230322_112008.mp4,javo/180/62/VID_20230322_112008/VID_20230322_112008.mp4
javo,180,62,VID_20230322_112019.mp4,javo/180/62/VID_20230322_112019/VID_20230322_112019.mp4
javo,180,62,VID_20230322_112031.mp4,javo/180/62/VID_20230322_112031/VID_20230322_112031.mp4
pablo,180,59,VID_20230322_112033.mp4,pablo/180/59/VID_20230322_112033/VID_20230322_112033.mp4
javo,180,62,VID_20230322_112042.mp4,javo/180/62/VID_20230322_112042/VID_20230322_112042.mp4
